Order ID,Sale_Date,Ship Date,Customer ID,Customer Name,Customer_Type,Region,State,City,Product_Category,Sub-Category,Product Name,Sales_Amount,Quantity_Sold,Discount,Profit,Ship Mode,Payment Mode,Sales_Channel,Sales_Rep,Payment_Method,Unit_Cost,Unit_Price,Year,Month,Quarter,Profit_Margin
ORD-100438,2023-12-19,2023-12-21,CUST-9182,Customer 1574,0,3,Tamil Nadu,Coimbatore,2,Phones,Phones Model 427,13434.35,1,0.0,5373.740000000001,Second Class,Card,1,4,1,8060.61,13434.35,2023,12,4,40.0
ORD-100439,2024-07-13,2024-07-18,CUST-8243,Customer 694,2,1,Tamil Nadu,Coimbatore,1,Paper,Paper Model 849,24246.22,3,0.2,-19396.975999999995,Same Day,Card,1,0,2,14547.732,8082.073333333334,2024,7,3,-79.99999999999997
ORD-100440,2023-05-23,2023-05-29,CUST-6347,Customer 113,2,2,Gujarat,Ahmedabad,1,Binders,Binders Model 697,10160.42,8,0.05,-38609.596000000005,Second Class,Net Banking,1,1,1,6096.252,1270.0525,2023,5,2,-380.0
ORD-100441,2023-07-20,2023-07-21,CUST-9035,Customer 651,2,1,Maharashtra,Nagpur,1,Storage,Storage Model 782,16854.63,9,0.0,-74160.372,First Class,Cash,1,1,0,10112.778,1872.736666666667,2023,7,3,-440.00000000000006
ORD-100442,2023-06-01,2023-06-07,CUST-8300,Customer 1791,2,1,Delhi,New Delhi,1,Paper,Paper Model 320,502.33,6,0.1,-1306.0580000000002,Same Day,Cash,1,0,1,301.398,83.72166666666666,2023,6,2,-260.00000000000006
ORD-100443,2024-03-29,2024-04-01,CUST-4404,Customer 622,1,0,Karnataka,Mysuru,2,Accessories,Accessories Model 167,3661.28,10,0.2,-18306.4,Same Day,Card,0,4,1,2196.768,366.128,2024,3,1,-500.0
ORD-100444,2023-01-07,2023-01-11,CUST-3243,Customer 409,0,3,Telangana,Hyderabad,1,Binders,Binders Model 396,13984.18,10,0.3,-69920.9,Same Day,Card,0,4,1,8390.508,1398.418,2023,1,1,-499.9999999999999
ORD-100445,2023-11-06,2023-11-13,CUST-3523,Customer 538,1,3,Gujarat,Surat,1,Storage,Storage Model 227,18548.43,1,0.05,7419.371999999999,First Class,Cash,0,0,0,11129.058,18548.43,2023,11,4,40.0
ORD-100446,2023-07-03,2023-07-07,CUST-6927,Customer 1191,1,3,Telangana,Hyderabad,0,Chairs,Chairs Model 989,19165.02,2,0.15,-3833.004000000001,First Class,Cash,0,4,0,11499.012,9582.51,2023,7,3,-20.000000000000004
ORD-100447,2024-12-11,2024-12-18,CUST-3394,Customer 655,1,2,Maharashtra,Pune,2,Laptops,Laptops Model 465,14466.54,3,0.1,-11573.232000000004,Second Class,Card,0,2,0,8679.924,4822.18,2024,12,4,-80.00000000000001
ORD-100448,2023-10-07,2023-10-10,CUST-4002,Customer 1567,0,2,Delhi,New Delhi,0,Tables,Tables Model 656,7433.27,2,0.3,-1486.6540000000005,First Class,Net Banking,1,4,2,4459.962,3716.635,2023,10,4,-20.000000000000004
ORD-100449,2024-12-02,2024-12-09,CUST-3354,Customer 27,0,0,Tamil Nadu,Coimbatore,2,Laptops,Laptops Model 481,17271.0,9,0.0,-75992.40000000001,Same Day,Cash,1,3,2,10362.6,1919.0,2024,12,4,-440.00000000000006
ORD-100450,2023-12-15,2023-12-17,CUST-9612,Customer 1733,2,1,Maharashtra,Mumbai,0,Bookcases,Bookcases Model 527,5683.61,9,0.05,-25007.884000000002,Same Day,Card,1,0,1,3410.166,631.5122222222221,2023,12,4,-440.00000000000006
ORD-100451,2023-04-30,2023-05-07,CUST-9570,Customer 1564,1,2,Karnataka,Bengaluru,1,Paper,Paper Model 826,7927.02,3,0.1,-6341.616000000002,First Class,Card,1,3,1,4756.212,2642.34,2023,4,2,-80.00000000000001
ORD-100452,2023-05-02,2023-05-04,CUST-7960,Customer 1415,0,1,Karnataka,Bengaluru,2,Phones,Phones Model 119,7824.22,3,0.05,-6259.376000000001,Same Day,Cash,1,2,1,4694.532,2608.0733333333333,2023,5,2,-80.00000000000001
ORD-100453,2023-02-13,2023-02-15,CUST-1709,Customer 136,1,1,Maharashtra,Mumbai,2,Laptops,Laptops Model 872,14910.77,2,0.15,-2982.1539999999986,Standard Class,Card,0,2,0,8946.462,7455.385,2023,2,1,-19.99999999999999
ORD-100454,2024-09-08,2024-09-10,CUST-5544,Customer 1188,1,0,Gujarat,Ahmedabad,0,Bookcases,Bookcases Model 264,8918.03,3,0.0,-7134.424000000001,Second Class,Card,0,1,1,5350.818,2972.6766666666667,2024,9,3,-80.0
ORD-100455,2023-04-12,2023-04-19,CUST-9800,Customer 9,2,1,Gujarat,Ahmedabad,2,Phones,Phones Model 319,17952.13,3,0.1,-14361.704000000002,Same Day,Net Banking,1,3,2,10771.278,5984.043333333334,2023,4,2,-80.0
ORD-100456,2024-12-15,2024-12-20,CUST-9425,Customer 467,1,1,Karnataka,Mysuru,2,Phones,Phones Model 879,4685.04,7,0.1,-14992.127999999997,First Class,Card,1,2,0,2811.024,669.2914285714286,2024,12,4,-319.99999999999994
ORD-100457,2024-04-22,2024-04-23,CUST-9088,Customer 237,1,0,Gujarat,Ahmedabad,1,Paper,Paper Model 567,17677.33,1,0.2,7070.9320000000025,First Class,Cash,1,2,1,10606.398,17677.33,2024,4,2,40.00000000000001
ORD-100458,2023-08-20,2023-08-25,CUST-9055,Customer 1377,0,3,Delhi,New Delhi,1,Binders,Binders Model 548,21447.99,6,0.15,-55764.77399999999,Standard Class,Card,1,4,2,12868.794,3574.6650000000004,2023,8,3,-259.99999999999994
ORD-100459,2023-05-27,2023-05-31,CUST-7623,Customer 252,0,3,Delhi,New Delhi,2,Phones,Phones Model 842,1804.82,6,0.05,-4692.531999999999,Same Day,Net Banking,0,2,1,1082.8919999999998,300.80333333333334,2023,5,2,-259.99999999999994
ORD-100460,2024-12-31,2025-01-07,CUST-8938,Customer 1048,1,2,Gujarat,Surat,2,Accessories,Accessories Model 886,9031.21,10,0.3,-45156.049999999996,Same Day,Card,0,0,1,5418.726,903.121,2024,12,4,-500.0
ORD-100461,2023-05-06,2023-05-09,CUST-2117,Customer 1021,2,1,Delhi,New Delhi,0,Bookcases,Bookcases Model 283,23571.59,2,0.0,-4714.317999999999,Same Day,Net Banking,0,4,1,14142.954,11785.795,2023,5,2,-19.999999999999996
ORD-100462,2023-06-06,2023-06-09,CUST-9157,Customer 1005,2,0,Gujarat,Ahmedabad,0,Bookcases,Bookcases Model 655,18839.92,8,0.15,-71591.696,First Class,Card,1,1,0,11303.952,2354.99,2023,6,2,-380.0
ORD-100463,2023-02-02,2023-02-06,CUST-3897,Customer 1141,2,0,Maharashtra,Pune,1,Paper,Paper Model 823,21351.28,8,0.15,-81134.86399999999,Second Class,Cash,0,4,0,12810.767999999998,2668.91,2023,2,1,-379.99999999999994
ORD-100464,2024-03-17,2024-03-19,CUST-8697,Customer 975,2,2,Tamil Nadu,Coimbatore,1,Binders,Binders Model 618,14307.61,9,0.15,-62953.48400000001,Standard Class,Cash,0,3,1,8584.566,1589.7344444444443,2024,3,1,-440.00000000000006
ORD-100465,2023-09-27,2023-10-01,CUST-1739,Customer 263,1,0,Gujarat,Surat,2,Laptops,Laptops Model 928,8948.54,6,0.1,-23266.204000000005,Standard Class,Net Banking,1,3,2,5369.124000000001,1491.4233333333334,2023,9,3,-260.00000000000006
ORD-100466,2024-01-25,2024-01-26,CUST-6113,Customer 1214,0,1,Delhi,New Delhi,1,Paper,Paper Model 989,8911.48,4,0.3,-12476.072,First Class,Card,1,3,2,5346.888,2227.87,2024,1,1,-140.0
ORD-100467,2023-12-12,2023-12-14,CUST-7900,Customer 547,0,3,Maharashtra,Nagpur,1,Binders,Binders Model 702,11630.55,10,0.15,-58152.749999999985,Standard Class,Net Banking,0,1,0,6978.329999999999,1163.0549999999998,2023,12,4,-499.9999999999999
ORD-100468,2024-01-22,2024-01-27,CUST-9237,Customer 1662,2,0,Delhi,New Delhi,2,Phones,Phones Model 270,20246.5,4,0.0,-28345.1,First Class,Net Banking,0,0,0,12147.9,5061.625,2024,1,1,-140.0
ORD-100469,2024-03-22,2024-03-24,CUST-7586,Customer 1648,0,1,Delhi,New Delhi,2,Phones,Phones Model 834,7326.42,5,0.0,-14652.839999999998,Standard Class,Net Banking,0,1,0,4395.852,1465.284,2024,3,1,-199.99999999999997
ORD-100470,2023-10-07,2023-10-08,CUST-5913,Customer 887,2,0,Gujarat,Surat,1,Binders,Binders Model 304,8813.45,5,0.0,-17626.9,Same Day,Cash,1,0,0,5288.070000000001,1762.69,2023,10,4,-200.0
ORD-100471,2023-09-15,2023-09-20,CUST-9178,Customer 437,2,3,Gujarat,Surat,2,Laptops,Laptops Model 374,4678.9,9,0.0,-20587.160000000003,Same Day,Card,0,4,0,2807.34,519.8777777777777,2023,9,3,-440.0000000000001
ORD-100472,2024-06-18,2024-06-20,CUST-7721,Customer 653,0,2,Tamil Nadu,Coimbatore,0,Chairs,Chairs Model 966,3931.72,5,0.3,-7863.4400000000005,Same Day,Net Banking,0,1,0,2359.032,786.3439999999999,2024,6,2,-200.00000000000006
ORD-100473,2023-10-21,2023-10-27,CUST-1453,Customer 503,1,3,Karnataka,Mysuru,2,Laptops,Laptops Model 597,6056.02,2,0.05,-1211.2039999999997,Same Day,Cash,0,0,1,3633.612,3028.01,2023,10,4,-19.999999999999993
ORD-100474,2024-10-24,2024-10-25,CUST-1691,Customer 1480,1,1,Karnataka,Bengaluru,1,Binders,Binders Model 156,922.72,9,0.1,-4059.967999999999,Standard Class,Net Banking,1,3,1,553.632,102.52444444444444,2024,10,4,-439.9999999999999
ORD-100475,2024-09-08,2024-09-11,CUST-3302,Customer 484,0,1,Maharashtra,Pune,1,Storage,Storage Model 634,16504.28,7,0.0,-52813.695999999996,First Class,Cash,0,3,0,9902.568,2357.7542857142857,2024,9,3,-320.0
ORD-100476,2023-04-03,2023-04-05,CUST-4865,Customer 867,0,2,Gujarat,Ahmedabad,1,Paper,Paper Model 209,20841.89,7,0.3,-66694.048,Second Class,UPI,0,3,1,12505.134,2977.412857142857,2023,4,2,-320.0
ORD-100477,2023-10-09,2023-10-13,CUST-7943,Customer 973,2,2,Delhi,New Delhi,2,Phones,Phones Model 384,12360.89,2,0.1,-2472.178,Second Class,Net Banking,0,1,1,7416.534,6180.445,2023,10,4,-20.0
ORD-100478,2024-05-01,2024-05-07,CUST-1895,Customer 1415,2,2,Tamil Nadu,Coimbatore,0,Bookcases,Bookcases Model 359,24176.77,1,0.2,9670.708,Same Day,Net Banking,1,0,0,14506.062,24176.77,2024,5,2,40.0
ORD-100479,2024-10-16,2024-10-22,CUST-7438,Customer 524,1,1,Tamil Nadu,Chennai,2,Phones,Phones Model 942,21469.65,1,0.15,8587.86,Second Class,Net Banking,1,1,0,12881.79,21469.65,2024,10,4,40.0
ORD-100480,2023-08-04,2023-08-11,CUST-5489,Customer 1775,0,3,Karnataka,Mysuru,2,Accessories,Accessories Model 582,22010.79,7,0.3,-70434.52799999999,Same Day,Net Banking,0,3,1,13206.474,3144.398571428572,2023,8,3,-319.99999999999994
ORD-100481,2024-03-08,2024-03-15,CUST-9973,Customer 1511,1,3,Maharashtra,Mumbai,2,Accessories,Accessories Model 811,12757.1,7,0.1,-40822.72,Standard Class,Card,0,3,2,7654.26,1822.4428571428573,2024,3,1,-320.0
ORD-100482,2024-10-18,2024-10-24,CUST-2347,Customer 227,0,2,Karnataka,Mysuru,2,Phones,Phones Model 628,276.28,5,0.05,-552.56,Second Class,Cash,1,4,1,165.76799999999997,55.25599999999999,2024,10,4,-200.0
ORD-100483,2023-11-24,2023-11-28,CUST-7791,Customer 753,0,3,Delhi,New Delhi,1,Binders,Binders Model 997,17249.18,5,0.1,-34498.36,Same Day,UPI,0,2,2,10349.508,3449.836,2023,11,4,-200.0
ORD-100484,2023-01-22,2023-01-23,CUST-8027,Customer 1230,1,2,Gujarat,Ahmedabad,0,Tables,Tables Model 191,5117.0,3,0.3,-4093.5999999999985,First Class,UPI,0,3,0,3070.2,1705.6666666666667,2023,1,1,-79.99999999999997
ORD-100485,2024-08-03,2024-08-04,CUST-4328,Customer 391,1,0,Maharashtra,Nagpur,2,Accessories,Accessories Model 864,19379.31,8,0.15,-73641.378,Same Day,Cash,1,0,2,11627.586,2422.41375,2024,8,3,-379.99999999999994
ORD-100486,2023-05-14,2023-05-18,CUST-3391,Customer 59,1,0,Karnataka,Bengaluru,1,Storage,Storage Model 341,16994.28,3,0.15,-13595.423999999999,Same Day,UPI,1,3,2,10196.568,5664.759999999999,2023,5,2,-80.0
ORD-100487,2024-01-14,2024-01-19,CUST-7283,Customer 1451,1,0,Telangana,Hyderabad,0,Chairs,Chairs Model 174,11828.26,7,0.1,-37850.432,Standard Class,Card,0,0,0,7096.956,1689.7514285714285,2024,1,1,-320.0
ORD-100488,2023-02-23,2023-02-26,CUST-9266,Customer 1270,1,0,Karnataka,Mysuru,1,Storage,Storage Model 504,23495.18,1,0.2,9398.072,First Class,UPI,1,1,0,14097.108,23495.18,2023,2,1,40.0
ORD-100489,2024-07-26,2024-07-27,CUST-6198,Customer 1455,2,3,Gujarat,Ahmedabad,1,Binders,Binders Model 245,12692.92,8,0.1,-48233.09599999999,First Class,Card,0,0,1,7615.751999999999,1586.615,2024,7,3,-379.99999999999994
ORD-100490,2023-11-17,2023-11-18,CUST-5312,Customer 1256,1,0,Karnataka,Mysuru,1,Storage,Storage Model 546,9142.69,5,0.15,-18285.380000000005,Second Class,Net Banking,1,2,0,5485.6140000000005,1828.538,2023,11,4,-200.00000000000006
ORD-100491,2024-05-18,2024-05-25,CUST-5263,Customer 335,2,3,Karnataka,Mysuru,0,Chairs,Chairs Model 546,3885.8,3,0.05,-3108.6400000000003,Standard Class,Cash,0,3,2,2331.48,1295.2666666666669,2024,5,2,-80.0
ORD-100492,2023-02-11,2023-02-15,CUST-2533,Customer 418,1,2,Tamil Nadu,Coimbatore,1,Paper,Paper Model 954,2989.77,3,0.3,-2391.8160000000003,Second Class,Net Banking,1,2,1,1793.862,996.59,2023,2,1,-80.0
ORD-100493,2024-07-30,2024-08-05,CUST-2258,Customer 505,1,1,Gujarat,Ahmedabad,2,Phones,Phones Model 436,13245.18,3,0.2,-10596.144,Standard Class,Net Banking,0,2,0,7947.108,4415.06,2024,7,3,-80.0
ORD-100494,2024-11-28,2024-12-04,CUST-2328,Customer 943,2,3,Maharashtra,Pune,1,Storage,Storage Model 564,23242.88,6,0.0,-60431.48799999998,First Class,Card,1,0,2,13945.728,3873.8133333333335,2024,11,4,-259.99999999999994
ORD-100495,2023-12-04,2023-12-05,CUST-1797,Customer 1642,2,0,Telangana,Hyderabad,1,Storage,Storage Model 430,24995.56,3,0.2,-19996.448,Standard Class,Card,1,4,2,14997.336,8331.853333333334,2023,12,4,-80.0
ORD-100496,2024-07-14,2024-07-19,CUST-4411,Customer 334,1,3,Delhi,New Delhi,1,Paper,Paper Model 391,4614.67,2,0.15,-922.9340000000002,Second Class,Card,1,0,0,2768.802,2307.335,2024,7,3,-20.000000000000004
ORD-100497,2023-11-02,2023-11-06,CUST-9399,Customer 410,1,3,Delhi,New Delhi,2,Laptops,Laptops Model 497,3455.91,2,0.3,-691.1819999999998,Same Day,Net Banking,0,1,0,2073.546,1727.955,2023,11,4,-19.999999999999996
ORD-100498,2024-07-30,2024-08-04,CUST-9410,Customer 700,1,2,Delhi,New Delhi,1,Paper,Paper Model 763,15423.92,7,0.15,-49356.54400000001,Second Class,Cash,0,2,0,9254.352,2203.417142857143,2024,7,3,-320.00000000000006
ORD-100499,2024-06-23,2024-06-29,CUST-3093,Customer 1402,1,2,Telangana,Hyderabad,1,Paper,Paper Model 635,11046.42,5,0.15,-22092.840000000004,Same Day,Net Banking,1,0,2,6627.852,2209.284,2024,6,2,-200.00000000000006
ORD-100500,2024-08-05,2024-08-06,CUST-5151,Customer 728,1,1,Gujarat,Ahmedabad,0,Bookcases,Bookcases Model 887,2869.28,7,0.15,-9181.696,Standard Class,Card,1,2,1,1721.568,409.8971428571429,2024,8,3,-320.0
